,index,dissimvalues,pairtype,subjnum,age
476,within,0.8304029179832622,within,sub-1036,kid
477,boundary,0.9178101174246163,unique,sub-1036,kid
478,within,0.29665937614573434,within,sub-1036,kid
479,boundary,1.0774640520293928,shared,sub-1036,kid
480,within,0.39146219997609855,within,sub-1038,kid
481,boundary,0.5613011186709526,unique,sub-1038,kid
482,within,0.7218468074190532,within,sub-1038,kid
483,boundary,0.9287414060675498,unique,sub-1038,kid
484,within,0.4962116128524763,within,sub-1038,kid
485,boundary,0.7246615757809394,shared,sub-1038,kid
486,within,0.8996010675765537,within,sub-1038,kid
487,boundary,0.6950636580623855,unique,sub-1038,kid
488,within,0.3899210622929662,within,sub-1038,kid
489,boundary,0.3872467955943003,unique,sub-1038,kid
490,within,0.5392386857149081,within,sub-1038,kid
491,boundary,0.902477648762213,shared,sub-1038,kid
492,within,0.7650333732864172,within,sub-1038,kid
493,boundary,0.6593167553141215,unique,sub-1038,kid
494,within,0.34380245898182693,within,sub-1038,kid
495,boundary,0.5195263419756593,shared,sub-1038,kid
496,within,0.17454154765275198,within,sub-1038,kid
497,boundary,0.49531015946869494,unique,sub-1038,kid
498,within,0.7301708957408087,within,sub-1038,kid
499,boundary,0.7202789678240248,shared,sub-1038,kid
500,within,0.7532783994185821,within,sub-1039,kid
501,boundary,0.20534600377194523,unique,sub-1039,kid
502,within,0.7754284400148778,within,sub-1039,kid
503,boundary,0.17633809761583563,unique,sub-1039,kid
504,within,0.6972339406407025,within,sub-1039,kid
505,boundary,0.4782396923719957,shared,sub-1039,kid
506,within,0.42135718564604974,within,sub-1039,kid
507,boundary,0.7345803189038653,unique,sub-1039,kid
508,within,1.0274556226529388,within,sub-1039,kid
509,boundary,0.7213329563647681,unique,sub-1039,kid
510,within,0.12625683722713743,within,sub-1039,kid
511,boundary,0.6597931835110673,shared,sub-1039,kid
512,within,1.2562977753528666,within,sub-1039,kid
513,boundary,0.7044756895021294,unique,sub-1039,kid
514,within,1.218209011105914,within,sub-1039,kid
515,boundary,1.3997154194224382,shared,sub-1039,kid
516,within,0.8711750864774376,within,sub-1039,kid
517,boundary,0.7293856429246458,unique,sub-1039,kid
518,within,1.1737149982415143,within,sub-1039,kid
519,boundary,0.7325601046828902,shared,sub-1039,kid
520,within,0.9307148883466483,within,sub-1040,kid
521,boundary,0.708574624097395,unique,sub-1040,kid
522,within,0.2593627076035655,within,sub-1040,kid
523,boundary,0.7176542234546631,unique,sub-1040,kid
524,within,0.608358164925096,within,sub-1040,kid
